datetime_utc,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,us_aqi
2024-04-27 16:00:00.000000,3.0,367.16,0.0,9.17,55.43,2.31,19.09,72.185,1.97,70
2024-04-27 18:00:00.000000,3.0,368.835,0.0,8.355,52.215,2.8,18.675,67.755,2.145,69
2024-04-27 20:00:00.000000,3.0,290.395,0.0,4.755,53.64,2.365,16.549999999999997,63.785,0.925,65
2024-04-27 22:00:00.000000,3.0,267.03,0.0,2.615,56.15,2.09,17.39,66.685,0.74,66
2024-04-28 00:00:00.000000,3.0,277.045,0.0,2.88,53.285,2.25,19.055,71.8,0.915,70
2024-04-28 02:00:00.000000,3.0,335.45500000000004,0.3,5.805,48.64,2.89,20.2,76.035,1.595,72
2024-04-28 04:00:00.000000,3.0,433.92,2.305,9.47,54.715,3.77,20.85,76.17,2.4850000000000003,73
2024-04-28 06:00:00.000000,3.0,400.545,1.75,6.8100000000000005,75.46,3.515,21.695,76.895,2.4850000000000003,74
2024-04-28 08:00:00.000000,3.0,443.935,2.3200000000000003,8.61,76.88999999999999,2.995,22.895,79.03999999999999,2.8150000000000004,77
2024-04-28 10:00:00.000000,3.0,443.935,2.655,9.47,67.95,2.5,21.03,75.82499999999999,2.5,73
2024-04-28 12:00:00.000000,3.0,435.59,2.19,11.695,53.29,2.21,18.925,71.005,2.04,69
2024-04-28 14:00:00.000000,3.0,407.22,0.175,12.98,44.17,1.9,18.14,67.39500000000001,1.835,68
2024-04-28 16:00:00.000000,3.0,363.8250000000001,0.0,8.395,49.355,2.045,18.17,63.415000000000006,2.05,68
2024-04-28 18:00:00.000000,3.0,350.475,0.0,7.154999999999999,61.515,2.335,17.095,54.525000000000006,2.2,66
2024-04-28 20:00:00.000000,2.0,292.065,0.0,4.69,72.6,2.25,15.265,47.555,1.67,62
2024-04-28 22:00:00.000000,2.0,298.74,0.0,4.175,82.255,2.755,16.34,46.73,3.055,64
2024-04-29 00:00:00.000000,2.0,385.52,0.0,7.885,79.035,5.245,17.585,48.505,6.805,67
2024-04-29 02:00:00.000000,3.5,657.56,1.355,22.62,67.235,15.260000000000002,25.89,92.96,11.78,82
2024-04-29 04:00:00.000000,4.0,584.125,3.37,19.880000000000003,91.915,16.93,33.120000000000005,152.74,7.35,99
2024-04-29 06:00:00.000000,3.5,390.53,1.63,9.465,123.025,13.65,22.515,88.17500000000001,4.215,76
2024-04-29 08:00:00.000000,3.0,320.435,0.865,5.505,129.465,6.735,14.925,55.39,2.39,87
2024-04-29 10:00:00.000000,3.0,490.665,2.39,14.395,118.015,5.305,24.05,85.92,4.15,79
2024-04-29 12:00:00.000000,3.5,577.4449999999999,2.865,23.475,87.26,3.74,28.37,100.68,4.215,87
2024-04-29 14:00:00.000000,4.0,544.07,0.235,24.85,74.03,3.175,30.235,103.78,4.115,90
2024-04-29 16:00:00.000000,4.0,422.24,0.0,13.795,86.905,3.115,33.125,109.825,4.13,96
2024-04-29 18:00:00.000000,4.0,342.13,0.0,8.615,92.265,2.665,32.13,102.205,3.085,94
2024-04-29 20:00:00.000000,3.0,335.45500000000004,0.0,8.48,90.48,2.965,31.21,89.045,3.135,92
2024-04-29 22:00:00.000000,3.0,342.13,0.0,6.8100000000000005,96.56,3.65,26.03,75.77000000000001,5.824999999999999,83
2024-04-30 00:00:00.000000,3.0,385.525,0.0,8.65,97.99,5.275,25.105,81.59,8.55,81
2024-04-30 02:00:00.000000,3.0,730.995,1.73,25.02,80.82499999999999,11.8,29.85,81.37,13.739999999999998,90
2024-04-30 04:00:00.000000,3.5,1008.035,7.880000000000001,37.36,80.825,29.085,33.230000000000004,100.77,14.375,114
2024-04-30 06:00:00.000000,3.5,539.0649999999999,3.07,16.405,125.17,24.32,26.995,100.84,7.41,92
2024-04-30 08:00:00.000000,3.0,303.745,0.79,5.1,133.755,5.6,14.585,59.25,2.31,94
2024-04-30 10:00:00.000000,3.0,408.89,1.6,10.54,126.6,3.96,20.935,81.6,3.29,82
2024-04-30 12:00:00.000000,3.0,463.965,1.6749999999999998,17.05,110.865,3.04,23.07,86.53,3.02,77
2024-04-30 14:00:00.000000,3.0,410.555,0.12,15.765,105.145,2.5,20.235,69.095,2.725,72
2024-04-30 16:00:00.000000,3.0,357.15,0.0,9.34,113.725,2.815,22.04,72.02,3.09,75
2024-04-30 18:00:00.000000,3.0,378.845,0.0,9.465,105.86,3.4000000000000004,25.69,82.785,4.15,82
2024-04-30 20:00:00.000000,4.0,313.76,0.0,6.8100000000000005,108.72,3.31,31.215000000000003,135.60500000000002,3.655,92
2024-04-30 22:00:00.000000,4.0,292.065,0.0,4.69,107.29,3.46,34.97,158.005,3.925,102
2024-05-01 00:00:00.000000,4.0,330.45000000000005,0.0,6.6850000000000005,102.285,4.65,33.54,148.70499999999998,5.29,97
2024-05-01 02:00:00.000000,4.0,500.68,1.07,15.94,92.265,8.075,38.795,166.43,5.984999999999999,109
2024-05-01 04:00:00.000000,4.0,574.11,3.885,20.05,95.13,18.955,30.66,122.41,5.35,91
2024-05-01 06:00:00.000000,3.5,402.21,1.795,10.065,125.885,16.215,23.69,96.77,3.3549999999999995,81
2024-05-01 08:00:00.000000,3.5,348.81,1.065,6.64,135.185,6.14,22.76,101.085,2.155,97
2024-05-01 10:00:00.000000,4.0,440.595,2.15,12.725,120.165,3.635,30.805,137.83499999999998,2.66,92
2024-05-01 12:00:00.000000,4.0,547.405,2.64,22.535,95.49,3.13,32.14,131.485,2.915,94
2024-05-01 14:00:00.000000,4.0,560.76,0.25,26.905,82.255,3.175,32.95,122.9,3.225,95
2024-05-01 16:00:00.000000,3.0,413.895,0.0,14.65,95.13,3.07,25.805,79.465,3.18,82
2024-05-01 18:00:00.000000,3.0,312.09000000000003,0.0,7.800000000000001,105.86,2.34,17.96,49.055,2.065,68
2024-05-01 20:00:00.000000,3.0,285.39,0.0,5.975,109.435,2.385,17.29,42.465,1.5299999999999998,66
2024-05-01 22:00:00.000000,2.5,382.185,0.0,7.925,93.345,3.305,24.39,47.71,3.69,79
2024-05-02 00:00:00.000000,3.0,704.29,0.0,20.905,69.38,7.449999999999999,32.975,59.345,9.69,95
2024-05-02 02:00:00.000000,3.5,1842.495,11.545,64.09,25.48,16.45,57.895,94.235,24.19,153
2024-05-02 04:00:00.000000,5.0,4058.835,77.785,104.19,18.15,27.78,96.31,152.06,37.235,180
2024-05-02 06:00:00.000000,4.5,3124.235,35.76,107.615,84.4,20.74,88.27,146.04,27.615,174
2024-05-02 08:00:00.000000,3.0,1094.82,7.35,39.24,117.305,6.855,39.0,87.43,8.93,110
2024-05-02 10:00:00.000000,3.0,524.04,4.36,16.025,70.81,3.145,27.96,77.69,3.0250000000000004,86
2024-05-02 12:00:00.000000,3.0,483.99,3.49,16.62,40.59,2.725,25.675,84.815,2.02,82
2024-05-02 14:00:00.000000,3.0,497.345,0.355,22.795,26.645,2.98,23.995,80.885,2.265,79
2024-05-02 16:00:00.000000,3.0,418.9,0.005,14.22,35.584999999999994,3.145,23.205,77.41,2.5,77
2024-05-02 18:00:00.000000,3.0,350.475,0.0,8.315,40.23,2.44,19.01,66.735,1.6949999999999998,69
2024-05-02 20:00:00.000000,2.5,312.09000000000003,0.0,5.27,40.41,2.135,13.72,52.785,0.86,60
2024-05-02 22:00:00.000000,2.0,303.75,0.0,2.835,44.345,2.135,13.705,47.760000000000005,0.81,60
2024-05-03 00:00:00.000000,2.5,310.425,0.0,2.84,45.78,2.34,16.3,49.495000000000005,0.8600000000000001,64
2024-05-03 02:00:00.000000,3.0,390.53,0.46,7.58,42.02,3.175,20.04,56.895,1.67,71
2024-05-03 04:00:00.000000,3.0,680.925,6.76,20.22,34.33,4.529999999999999,26.145,67.99000000000001,3.835,83
2024-05-03 06:00:00.000000,3.0,647.5450000000001,5.98,18.25,52.57,4.29,29.42,77.985,4.275,89
2024-05-03 08:00:00.000000,3.0,500.68,3.27,12.77,61.155,3.415,26.82,73.84,2.675,84
2024-05-03 10:00:00.000000,2.5,433.92,2.26,10.84,61.515,2.905,19.965,51.6,1.845,71
2024-05-03 12:00:00.000000,2.0,460.625,1.32,16.195,56.865,2.71,14.175,30.375,1.85,60
2024-05-03 14:00:00.000000,2.0,445.605,0.05,16.28,58.65,2.38,13.93,27.14,1.845,60
2024-05-03 16:00:00.000000,2.0,372.17,0.0,8.87,67.22999999999999,2.19,14.92,28.315,1.75,62
2024-05-03 18:00:00.000000,2.0,335.45500000000004,0.0,5.805,70.815,1.835,14.39,28.845,1.265,61
2024-05-03 20:00:00.000000,2.0,292.065,0.0,3.095,74.38499999999999,1.39,13.35,28.25,0.49,59
2024-05-03 22:00:00.000000,2.0,270.37,0.0,1.2999999999999998,76.175,1.125,13.545,29.165,0.3,59
2024-05-04 00:00:00.000000,2.0,270.365,0.0,1.285,76.89,1.175,13.77,28.895,0.275,60
2024-05-04 02:00:00.000000,2.0,303.745,0.195,3.17,73.315,1.675,12.805,26.05,0.68,58
2024-05-04 04:00:00.000000,2.0,363.8250000000001,1.15,5.609999999999999,76.53,2.21,13.045,25.285,1.2,58
2024-05-04 06:00:00.000000,2.0,322.105,0.685,3.14,81.89500000000001,1.945,11.305,21.695,0.95,55
2024-05-04 08:00:00.000000,2.0,308.75,0.655,2.91,80.10499999999999,1.83,9.98,20.695,0.795,53
2024-05-04 10:00:00.000000,2.0,345.47,1.29,5.12,72.96,2.0,10.79,21.795,1.06,54
2024-05-04 12:00:00.000000,2.0,407.22,1.98,9.935,57.935,2.015,12.865,25.725,1.265,58
2024-05-04 14:00:00.000000,2.0,388.86,0.22,11.865,49.71,1.91,17.755,38.23,1.16,67
2024-05-04 16:00:00.000000,2.0,313.76,0.0,6.550000000000001,51.855,1.815,20.745,48.24,1.085,73
2024-05-04 18:00:00.000000,2.0,280.38,0.0,4.37,47.21,1.49,18.76,45.120000000000005,0.835,69
2024-05-04 20:00:00.000000,2.0,248.67,0.0,2.605,45.06,1.275,12.58,32.795,0.39,57
2024-05-04 22:00:00.000000,2.0,236.99,0.0,1.41,44.525000000000006,1.25,10.175,29.075000000000003,0.355,53
2024-05-05 00:00:00.000000,2.0,238.66000000000005,0.0,1.345,48.1,1.35,10.16,29.21,0.375,53
2024-05-05 02:00:00.000000,2.0,262.02,0.255,2.56,51.14,1.56,10.865,31.18,0.635,54
2024-05-05 04:00:00.000000,2.0,323.77,1.385,4.925,56.15,1.93,12.435,35.57,1.06,57
2024-05-05 06:00:00.000000,2.0,300.405,0.97,3.47,62.94499999999999,1.865,13.385,38.61,0.985,59
2024-05-05 08:00:00.000000,2.0,288.725,0.93,3.13,57.935,1.71,13.855,41.03,0.795,60
2024-05-05 10:00:00.000000,2.0,305.415,1.2999999999999998,4.045,53.285,1.635,13.9,42.89,0.815,60
2024-05-05 12:00:00.000000,2.0,343.8,1.68,7.24,45.24,1.63,14.045,44.925,0.955,60
2024-05-05 14:00:00.000000,2.0,352.145,0.2,10.495,39.69499999999999,1.625,13.45,46.045,1.1,59
2024-05-05 16:00:00.000000,2.0,322.105,0.0,7.199999999999999,44.885000000000005,1.78,12.65,44.495000000000005,1.29,58
2024-05-05 18:00:00.000000,2.0,298.74,0.0,5.550000000000001,51.855,1.825,12.81,44.445,1.125,58
2024-05-05 20:00:00.000000,2.0,270.365,0.0,3.94,56.505,1.81,12.6,44.400000000000006,0.62,58
2024-05-05 22:00:00.000000,2.0,253.68,0.0,2.475,64.73,2.045,14.015,47.97,0.63,60
2024-05-06 00:00:00.000000,2.0,247.0,0.0,2.31,73.66999999999999,2.19,14.46,47.785,0.635,61
2024-05-06 02:00:00.000000,2.0,282.04999999999995,0.275,4.35,76.53,2.41,15.175,48.97,1.015,62
2024-05-06 04:00:00.000000,3.0,380.515,1.745,8.955,82.61,3.055,17.73,53.745000000000005,1.795,67
2024-05-06 06:00:00.000000,3.0,363.825,1.365,7.025,101.57,3.22,21.34,64.465,1.795,74
2024-05-06 08:00:00.000000,3.0,382.185,1.565,8.1,105.145,3.115,24.575,71.68,1.66,80
2024-05-06 10:00:00.000000,3.0,400.54,1.94,9.94,98.705,2.965,27.095,80.225,1.385,85
2024-05-06 12:00:00.000000,3.0,437.255,2.025,14.655,80.465,2.92,27.82,85.5,1.34,86
2024-05-06 14:00:00.000000,3.0,445.605,0.24,18.335,63.655,2.98,27.575,82.935,1.745,85
2024-05-06 16:00:00.000000,3.0,390.53,0.0,12.425,69.38,3.25,27.35,74.295,2.34,85
2024-05-06 18:00:00.000000,3.0,345.47,0.0,9.385,77.60499999999999,2.995,24.03,60.78,2.215,79
2024-05-06 20:00:00.000000,3.0,280.38,0.0,6.13,85.47,2.725,21.795,55.545,1.13,75
2024-05-06 22:00:00.000000,3.0,243.665,0.0,3.055,92.625,2.575,22.46,55.74,0.88,76
2024-05-07 00:00:00.000000,3.0,231.98,0.0,2.57,97.99,2.47,23.785,58.83,0.645,78
2024-05-07 02:00:00.000000,3.0,305.415,0.385,6.8100000000000005,96.56,3.385,28.385,71.36,1.385,87
2024-05-07 04:00:00.000000,3.0,507.355,2.96,16.875,95.13,4.47,35.435,87.41499999999999,2.93,101
2024-05-07 06:00:00.000000,3.0,420.57,1.93,10.625,112.295,3.47,38.975,97.055,2.28,110
2024-05-07 08:00:00.000000,3.0,365.495,1.375,7.715,110.865,2.92,36.78,97.69,1.36,104
2024-05-07 10:00:00.000000,3.0,385.52,2.055,8.18,76.89,2.635,25.045,76.23,1.3199999999999998,81
2024-05-07 12:00:00.000000,3.0,467.3,3.73,11.91,34.864999999999995,2.56,15.43,59.120000000000005,1.7,63
2024-05-07 14:00:00.000000,3.0,473.975,0.7649999999999999,16.965,20.385,2.515,13.465,52.77,1.845,59
2024-05-07 16:00:00.000000,3.0,423.905,0.035,11.995,28.075,2.785,13.645,52.06,2.165,59
2024-05-07 18:00:00.000000,3.0,405.55,0.01,10.195,32.185,3.025,14.54,55.57,2.12,61
2024-05-07 20:00:00.000000,3.0,343.8,0.005,7.45,35.585,2.755,14.18,54.515,1.19,60
2024-05-07 22:00:00.000000,3.0,302.08000000000004,0.0,4.2,40.41,2.74,15.18,55.185,1.11,62
2024-05-08 00:00:00.000000,3.0,308.755,0.0,4.56,43.095,3.385,17.235,58.055,1.375,66
2024-05-08 02:00:00.000000,3.0,373.84,0.8049999999999999,8.399999999999999,44.525000000000006,3.93,20.04,61.78,2.025,71
2024-05-08 04:00:00.000000,3.0,527.38,3.97,14.905,61.155,4.86,25.29,72.97,2.975,81
2024-05-08 06:00:00.000000,3.0,504.015,2.64,12.85,100.135,4.83,32.225,93.965,3.195,94
2024-05-08 08:00:00.000000,4.0,637.53,4.275,19.19,99.42,4.44,35.790000000000006,101.89,4.005,102
2024-05-08 10:00:00.000000,3.0,654.22,5.365,20.99,78.68,4.02,33.79,94.77,3.39,97
2024-05-08 12:00:00.000000,3.0,604.1500000000001,4.550000000000001,21.42,51.14,3.475,28.545,87.495,2.28,87
2024-05-08 14:00:00.000000,3.0,577.45,0.83,25.705,22.17,3.22,21.25,76.38499999999999,2.5,74
2024-05-08 16:00:00.000000,3.0,450.61,0.1,14.655,22.17,2.965,14.794999999999998,61.365,2.55,62
2024-05-08 18:00:00.000000,2.5,358.82,0.03,7.755000000000001,26.465,2.295,11.22,48.165,1.5750000000000002,55
2024-05-08 20:00:00.000000,2.0,308.755,0.015,5.145,27.0,2.31,9.87,44.81,0.815,52
2024-05-08 22:00:00.000000,2.0,285.39,0.005,3.215,29.325,2.56,9.98,46.775,0.79,53
2024-05-09 00:00:00.000000,3.0,288.725,0.0,3.255,32.004999999999995,2.8,10.62,54.095,0.845,54
2024-05-09 02:00:00.000000,3.0,352.145,0.8,6.105,35.045,3.4450000000000003,12.75,64.75,1.455,58
2024-05-09 04:00:00.000000,3.0,527.38,4.835,12.42,43.095,4.529999999999999,16.255,73.4,2.79,64
2024-05-09 06:00:00.000000,3.0,494.005,3.265,10.41,66.16499999999999,4.35,18.61,80.785,2.88,69
2024-05-09 08:00:00.000000,3.0,494.0,3.21,10.71,70.815,3.61,19.87,85.41499999999999,2.5,71
2024-05-09 10:00:00.000000,3.0,480.655,3.66,11.14,60.44,2.965,20.345,85.85499999999999,1.97,72
2024-05-09 12:00:00.000000,3.0,504.02,3.62,14.22,42.915,2.755,21.42,88.74000000000001,1.605,74
2024-05-09 14:00:00.000000,3.0,504.02,0.47,19.105,30.395,2.905,21.26,88.325,1.725,74
2024-05-09 16:00:00.000000,3.0,432.25,0.03,12.765,28.43,3.13,17.94,78.28999999999999,2.2,67
2024-05-09 18:00:00.000000,3.0,398.875,0.045,10.364999999999998,24.675,3.055,15.364999999999998,69.77,2.15,63
2024-05-09 20:00:00.000000,3.0,338.79,0.03,7.54,25.395,2.905,12.705,61.275,1.1949999999999998,58
2024-05-09 22:00:00.000000,3.0,303.745,0.01,4.46,27.0,3.295,11.775,57.11,1.14,56
2024-05-10 00:00:00.000000,3.0,310.42,0.015,4.800000000000001,24.855,4.529999999999999,11.49,55.42,1.36,55
2024-05-10 02:00:00.000000,3.0,368.835,1.175,7.025,22.17,4.98,12.025,55.025,1.905,56
2024-05-10 04:00:00.000000,3.0,560.76,6.54,12.25,28.61,5.1,14.07,55.46,3.115,60
2024-05-10 06:00:00.000000,3.0,514.03,4.44,10.75,51.14,4.23,14.995,57.34,3.09,62
2024-05-10 08:00:00.000000,3.0,490.665,4.165,9.98,53.285,3.43,14.755,57.83,2.5,62
2024-05-10 10:00:00.000000,3.0,480.655,4.890000000000001,9.895,41.665000000000006,2.875,15.165,62.635,2.02,62
2024-05-10 12:00:00.000000,3.0,504.015,4.695,13.54,32.9,2.83,17.6,71.25999999999999,1.755,67
2024-05-10 14:00:00.000000,3.0,462.295,0.6,17.31,30.04,2.8,20.205,82.47999999999999,1.595,72
2024-05-10 16:00:00.000000,3.0,372.17,0.0,9.725,42.555,2.92,21.075,91.83,1.495,73
2024-05-10 18:00:00.000000,3.0,335.45500000000004,0.0,6.815,43.99,2.6050000000000004,19.71,90.16,1.2000000000000002,71
2024-05-10 20:00:00.000000,3.0,285.39,0.0,4.09,45.42,2.115,17.92,85.625,0.445,67
2024-05-10 22:00:00.000000,3.0,310.42,0.0,4.305,43.81,2.015,19.21,82.245,1.14,70
2024-05-11 00:00:00.000000,3.0,352.145,0.0,6.765000000000001,43.99,3.01,21.885,85.27000000000001,2.065,75
2024-05-11 02:00:00.000000,3.0,442.265,1.135,12.51,46.49,3.31,24.035,88.23,2.74,79
2024-05-11 04:00:00.000000,3.0,383.855,1.775,8.61,71.16999999999999,2.935,19.935,73.08500000000001,1.48,71
2024-05-11 06:00:00.000000,3.0,350.475,1.3050000000000002,5.994999999999999,86.545,2.71,17.875,61.78,1.48,67
2024-05-11 08:00:00.000000,2.5,313.76,0.88,4.4350000000000005,95.84,2.295,14.58,49.805,1.01,61
2024-05-11 10:00:00.000000,2.5,297.07,0.845,4.24,89.05000000000001,2.0,13.945,49.72,0.7250000000000001,60
2024-05-11 12:00:00.000000,3.0,313.76,0.88,5.765,68.66499999999999,1.955,16.415,60.865,0.595,65
2024-05-11 14:00:00.000000,3.0,328.775,0.105,7.885,58.655,1.795,17.28,67.205,0.7,66
2024-05-11 16:00:00.000000,3.0,305.415,0.0,5.525,72.24000000000001,1.825,16.89,59.655,0.925,66
2024-05-11 18:00:00.000000,3.0,282.05,0.0,4.03,86.905,1.745,18.130000000000003,67.03,0.8049999999999999,68
2024-05-11 20:00:00.000000,3.0,255.34500000000003,0.0,2.795,91.55,1.705,17.435000000000002,73.465,0.425,67
2024-05-11 22:00:00.000000,3.0,265.36,0.0,2.83,78.67500000000001,1.765,17.605,68.39500000000001,0.84,67
2024-05-12 00:00:00.000000,3.0,292.065,0.0,4.045,61.870000000000005,2.31,19.41,72.365,1.345,70
2024-05-12 02:00:00.000000,3.0,393.87,0.8250000000000001,9.68,51.14,3.265,21.17,75.62,2.4850000000000003,73
2024-05-12 04:00:00.000000,3.0,1041.41,13.915,32.56,38.805,5.99,29.07,83.18,7.285,88
2024-05-12 06:00:00.000000,3.0,1074.79,11.565,34.44,68.66499999999999,6.195,32.68,87.86,8.965,95
2024-05-12 08:00:00.000000,3.0,614.165,5.445,16.71,66.52,3.38,23.28,78.22,4.02,77
2024-05-12 10:00:00.000000,3.0,393.865,2.6950000000000003,7.41,48.995000000000005,2.03,17.515,75.13,1.425,67
2024-05-12 12:00:00.000000,3.0,393.87,2.175,9.555,40.95,1.985,18.1,86.93,1.18,68
2024-05-12 14:00:00.000000,3.0,390.53,0.235,12.595,31.65,2.03,18.39,88.385,1.275,68
2024-05-12 16:00:00.000000,3.0,343.79999999999995,0.015,8.225,30.4,2.21,17.695,84.95,1.455,67
2024-05-12 18:00:00.000000,3.5,312.09000000000003,0.0,5.505,39.34,2.03,19.03,99.03,1.15,73
2024-05-12 20:00:00.000000,4.0,298.74,0.0,5.415,48.995000000000005,2.79,20.595,111.405,0.955,79
2024-05-12 22:00:00.000000,4.0,300.41,0.0,5.565,48.995000000000005,4.26,22.17,110.155,1.495,78
2024-05-13 00:00:00.000000,3.5,308.755,0.0,6.21,47.205,4.975,22.945,102.31,1.82,77
2024-05-13 02:00:00.000000,3.0,380.515,0.7050000000000001,10.2,45.065,5.57,23.84,94.645,2.44,78
2024-05-13 04:00:00.000000,4.0,1301.765,20.955,37.870000000000005,28.79,8.075,38.24,116.94,9.09,108
2024-05-13 06:00:00.000000,4.0,1468.66,18.44,47.64,64.375,9.355,46.83,137.1,13.11,129
2024-05-13 08:00:00.000000,4.0,954.63,8.66,32.22,86.19,6.135,38.305,140.91500000000002,7.63,108
2024-05-13 10:00:00.000000,4.0,697.61,6.51,22.875,71.88499999999999,4.035,33.17,130.865,4.215,96
2024-05-13 12:00:00.000000,4.0,577.45,3.74,21.935,65.445,3.325,31.98,114.6,2.72,94
2024-05-13 14:00:00.000000,4.0,527.38,0.34,23.48,57.575,3.505,29.82,108.805,2.58,90
2024-05-13 16:00:00.000000,3.5,413.895,0.0,13.71,64.73,4.109999999999999,28.4,100.17,2.675,87
2024-05-13 18:00:00.000000,3.0,360.49,0.0,9.855,67.22999999999999,3.875,28.815,98.685,2.175,88
2024-05-13 20:00:00.000000,4.0,297.07000000000005,0.0,6.465,76.17500000000001,3.52,29.815,102.08,1.045,90
2024-05-13 22:00:00.000000,4.0,280.38,0.0,4.71,82.61,4.16,31.235,104.51,1.19,92
2024-05-14 00:00:00.000000,4.0,397.205,0.0,11.225,72.24,9.895,34.585,108.09,3.435,98
2024-05-14 02:00:00.000000,4.0,901.22,4.515000000000001,33.93,43.985,21.22,46.355,117.54,9.755,128
2024-05-14 04:00:00.000000,5.0,3524.78,61.02,104.535,30.755,40.77,106.475,190.33,30.145,187
2024-05-14 06:00:00.000000,5.0,3698.35,33.635,144.63,128.745,35.88,155.13,254.925,29.005,230
2024-05-14 08:00:00.000000,4.5,1181.605,6.484999999999999,44.215,158.075,9.36,63.665000000000006,153.055,9.625,157
2024-05-14 10:00:00.000000,4.0,554.0799999999999,4.05,17.134999999999998,88.69,3.665,33.965,107.39,3.04,97
2024-05-14 12:00:00.000000,3.0,410.56,2.03,11.995,70.81,2.875,27.525,93.985,1.475,85
2024-05-14 14:00:00.000000,3.0,390.53,0.19,13.455,58.295,2.815,25.265,88.48,1.415,81
2024-05-14 16:00:00.000000,3.0,353.81,0.0,9.595,57.935,3.07,23.825,85.245,1.775,78
2024-05-14 18:00:00.000000,3.0,317.095,0.0,6.855,57.58,2.665,21.235,80.09,1.4300000000000002,74
2024-05-14 20:00:00.000000,3.0,280.38,0.0,4.925000000000001,55.07,2.605,18.37,74.44,0.735,68
2024-05-14 22:00:00.000000,3.0,267.03,0.0,3.32,58.295,2.935,18.33,74.47,0.8200000000000001,68
2024-05-15 00:00:00.000000,3.0,280.38,0.0,4.135,59.725,3.770000000000001,19.46,76.695,1.17,70
2024-05-15 02:00:00.000000,3.0,373.84,0.8049999999999999,8.655,54.72,4.800000000000001,21.81,82.99000000000001,2.275,75
2024-05-15 04:00:00.000000,3.0,490.665,3.35,12.335,60.08,5.51,24.200000000000003,88.035,3.075,79
2024-05-15 06:00:00.000000,3.0,395.535,1.805,7.33,80.10499999999999,4.71,23.41,82.675,2.31,78
2024-05-15 08:00:00.000000,3.0,375.51,1.675,6.77,80.82,4.26,21.62,76.465,1.84,74
2024-05-15 10:00:00.000000,3.0,494.0,4.245,12.555,60.08,3.87,21.62,80.27000000000001,2.5,74
2024-05-15 12:00:00.000000,3.0,674.25,8.325,22.445,29.685,3.81,20.145,77.77,3.355,72
2024-05-15 14:00:00.000000,3.0,550.745,1.525,24.935,22.26,3.1900000000000004,18.16,68.725,2.71,68
2024-05-15 16:00:00.000000,3.0,355.48,0.0,10.625,46.31,3.01,17.439999999999998,67.535,2.01,67
2024-05-15 18:00:00.000000,3.0,327.11,0.0,8.395,47.565,3.07,17.23,68.89,1.835,66
2024-05-15 20:00:00.000000,3.0,287.055,0.0,6.17,43.455,3.13,15.465,62.735,1.0950000000000002,63
2024-05-15 22:00:00.000000,3.0,270.37,0.0,4.175000000000001,44.345,3.49,15.965,62.51,1.14,64
2024-05-16 00:00:00.000000,3.0,277.045,0.0,4.73,47.565,4.17,17.740000000000002,70.39500000000001,1.415,67
2024-05-16 02:00:00.000000,3.0,352.145,0.79,8.44,46.315,4.71,19.805,77.37,2.17,71
2024-05-16 04:00:00.000000,3.0,432.25,3.17,10.795,54.005,4.59,21.76,84.32499999999999,2.5,75
2024-05-16 06:00:00.000000,3.0,340.46,1.61,5.93,70.095,3.53,21.425,81.755,1.725,74
2024-05-16 08:00:00.000000,3.0,328.78,1.72,5.74,66.515,3.25,20.575,76.11,1.455,72
2024-05-16 10:00:00.000000,3.0,352.145,2.6,7.58,54.72,3.04,19.78,71.70500000000001,1.495,71
2024-05-16 12:00:00.000000,3.0,428.915,3.45,13.455,41.485,3.19,19.59,66.57499999999999,1.805,71
2024-05-16 14:00:00.000000,3.0,427.245,0.445,18.59,31.83,3.25,20.665,68.785,1.91,73
2024-05-16 16:00:00.000000,3.0,380.515,0.005,13.71,37.195,3.77,21.95,71.495,2.39,75
2024-05-16 18:00:00.000000,3.0,360.485,0.0,11.825,38.8,4.02,21.85,70.155,2.425,75
2024-05-16 20:00:00.000000,3.0,287.05499999999995,0.0,8.225,41.485,3.64,20.4,71.09,1.23,72
2024-05-16 22:00:00.000000,3.0,233.65,0.0,3.875,47.92,3.04,20.335,76.145,0.76,72
2024-05-17 00:00:00.000000,3.0,240.325,0.0,3.575,51.855,3.25,20.655,78.625,0.7949999999999999,73
2024-05-17 02:00:00.000000,3.0,310.42,0.665,7.24,45.42,3.975,21.015,77.715,1.535,73
2024-05-17 04:00:00.000000,3.0,410.555,3.105,10.37,52.215,4.23,21.195,73.595,2.165,74
2024-05-17 06:00:00.000000,3.0,342.13,1.73,6.470000000000001,71.53,3.695,20.395,66.88499999999999,1.795,72
2024-05-17 08:00:00.000000,3.0,320.435,1.655,5.865,69.02000000000001,3.325,20.01,67.385,1.405,71
2024-05-17 10:00:00.000000,3.0,328.78,2.07,6.9,60.795,2.755,20.345,72.71000000000001,1.235,72
2024-05-17 12:00:00.000000,3.0,377.175,2.345,11.395,47.565,2.605,21.205,78.96000000000001,1.34,74
2024-05-17 14:00:00.000000,3.0,383.855,0.29,15.335,37.015,2.65,20.71,75.85,1.455,73
2024-05-17 16:00:00.000000,3.0,335.45500000000004,0.0,10.495,39.875,2.845,19.495,71.97999999999999,1.745,70
2024-05-17 18:00:00.000000,3.0,300.405,0.0,7.84,45.6,2.62,18.965,67.015,1.535,69
2024-05-17 20:00:00.000000,3.0,247.0,0.0,4.885,53.645,2.22,18.215,62.89,0.7,68
